method,sample_id,split,dataset,budget,dense_correct,dense_reliant,eligible_interventions,answer_fidelity,intervention_pass,intervention_answer_fidelity,legacy_flip_safe,reference_safe,combined_gold_safe,safety_pattern_64_128_256_432,minimum_observed_safe_budget,monotonic
fastv,pope_random_002790,prospective,pope_random,256,False,False,,True,True,True,True,True,,1111,64,True
fastv,pope_random_002790,prospective,pope_random,432,False,False,,True,True,True,True,True,,1111,64,True
fastv,pope_random_002826,prospective,pope_random,64,True,True,gray|blur|irrelevant,True,True,True,True,True,True,1111,64,True
fastv,pope_random_002826,prospective,pope_random,128,True,True,gray|blur|irrelevant,True,True,True,True,True,True,1111,64,True
fastv,pope_random_002826,prospective,pope_random,256,True,True,gray|blur|irrelevant,True,True,True,True,True,True,1111,64,True
fastv,pope_random_002826,prospective,pope_random,432,True,True,gray|blur|irrelevant,True,True,True,True,True,True,1111,64,True
fastv,pope_random_002832,prospective,pope_random,64,False,False,,True,True,True,True,True,,1111,64,True
fastv,pope_random_002832,prospective,pope_random,128,False,False,,True,True,True,True,True,,1111,64,True
fastv,pope_random_002832,prospective,pope_random,256,False,False,,True,True,True,True,True,,1111,64,True
fastv,pope_random_002832,prospective,pope_random,432,False,False,,True,True,True,True,True,,1111,64,True
fastv,pope_random_002850,prospective,pope_random,64,True,True,gray|blur|irrelevant,False,False,True,False,False,False,0011,256,True
fastv,pope_random_002850,prospective,pope_random,128,True,True,gray|blur|irrelevant,False,False,True,False,False,False,0011,256,True
fastv,pope_random_002850,prospective,pope_random,256,True,True,gray|blur|irrelevant,True,True,True,True,True,True,0011,256,True
fastv,pope_random_002850,prospective,pope_random,432,True,True,gray|blur|irrelevant,True,True,True,True,True,True,0011,256,True
fastv,pope_random_002856,prospective,pope_random,64,True,True,gray,True,True,True,True,True,True,1111,64,True
fastv,pope_random_002856,prospective,pope_random,128,True,True,gray,True,True,True,True,True,True,1111,64,True
fastv,pope_random_002856,prospective,pope_random,256,True,True,gray,True,True,True,True,True,True,1111,64,True
fastv,pope_random_002856,prospective,pope_random,432,True,True,gray,True,True,True,True,True,True,1111,64,True
fastv,pope_random_002862,prospective,pope_random,64,True,True,gray|irrelevant,True,True,True,True,True,True,1111,64,True
fastv,pope_random_002862,prospective,pope_random,128,True,True,gray|irrelevant,True,True,True,True,True,True,1111,64,True
fastv,pope_random_002862,prospective,pope_random,256,True,True,gray|irrelevant,True,True,True,True,True,True,1111,64,True
fastv,pope_random_002862,prospective,pope_random,432,True,True,gray|irrelevant,True,True,True,True,True,True,1111,64,True
fastv,pope_random_002894,prospective,pope_random,64,True,True,gray|irrelevant,False,False,True,False,False,False,0111,128,True
fastv,pope_random_002894,prospective,pope_random,128,True,True,gray|irrelevant,True,True,True,True,True,True,0111,128,True
fastv,pope_random_002894,prospective,pope_random,256,True,True,gray|irrelevant,True,True,True,True,True,True,0111,128,True
fastv,pope_random_002894,prospective,pope_random,432,True,True,gray|irrelevant,True,True,True,True,True,True,0111,128,True
fastv,pope_random_002928,prospective,pope_random,64,True,True,gray|blur|irrelevant,False,False,True,False,False,False,0011,256,True
fastv,pope_random_002928,prospective,pope_random,128,True,True,gray|blur|irrelevant,False,False,True,False,False,False,0011,256,True
fastv,pope_random_002928,prospective,pope_random,256,True,True,gray|blur|irrelevant,True,True,True,True,True,True,0011,256,True
fastv,pope_random_002928,prospective,pope_random,432,True,True,gray|blur|irrelevant,True,True,True,True,True,True,0011,256,True
fastv,pope_random_002966,prospective,pope_random,64,True,True,gray|irrelevant,False,False,True,False,False,False,0111,128,True
fastv,pope_random_002966,prospective,pope_random,128,True,True,gray|irrelevant,True,True,True,True,True,True,0111,128,True
fastv,pope_random_002966,prospective,pope_random,256,True,True,gray|irrelevant,True,True,True,True,True,True,0111,128,True
fastv,pope_random_002966,prospective,pope_random,432,True,True,gray|irrelevant,True,True,True,True,True,True,0111,128,True
fastv,pope_random_002970,prospective,pope_random,64,True,True,gray|irrelevant,True,True,True,True,True,True,1111,64,True
fastv,pope_random_002970,prospective,pope_random,128,True,True,gray|irrelevant,True,True,True,True,True,True,1111,64,True
fastv,pope_random_002970,prospective,pope_random,256,True,True,gray|irrelevant,True,True,True,True,True,True,1111,64,True
fastv,pope_random_002970,prospective,pope_random,432,True,True,gray|irrelevant,True,True,True,True,True,True,1111,64,True
fastv,pope_random_002982,prospective,pope_random,64,True,True,gray|irrelevant,False,False,True,False,False,False,0111,128,True
fastv,pope_random_002982,prospective,pope_random,128,True,True,gray|irrelevant,True,True,True,True,True,True,0111,128,True
fastv,pope_random_002982,prospective,pope_random,256,True,True,gray|irrelevant,True,True,True,True,True,True,0111,128,True
fastv,pope_random_002982,prospective,pope_random,432,True,True,gray|irrelevant,True,True,True,True,True,True,0111,128,True
fastv,pope_random_002994,prospective,pope_random,64,True,True,gray|blur|irrelevant,True,True,True,True,True,True,1111,64,True
fastv,pope_random_002994,prospective,pope_random,128,True,True,gray|blur|irrelevant,True,True,True,True,True,True,1111,64,True
fastv,pope_random_002994,prospective,pope_random,256,True,True,gray|blur|irrelevant,True,True,True,True,True,True,1111,64,True
fastv,pope_random_002994,prospective,pope_random,432,True,True,gray|blur|irrelevant,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000002,prospective,visual_counterfact_color,64,True,True,gray|counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000002,prospective,visual_counterfact_color,128,True,True,gray|counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000002,prospective,visual_counterfact_color,256,True,True,gray|counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000002,prospective,visual_counterfact_color,432,True,True,gray|counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000005,prospective,visual_counterfact_color,64,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000005,prospective,visual_counterfact_color,128,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000005,prospective,visual_counterfact_color,256,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000005,prospective,visual_counterfact_color,432,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000014,prospective,visual_counterfact_color,64,True,True,gray|irrelevant|counterfactual,False,False,False,False,False,False,0011,256,True
fastv,visual_counterfact_color_000014,prospective,visual_counterfact_color,128,True,True,gray|irrelevant|counterfactual,True,False,False,False,False,False,0011,256,True
fastv,visual_counterfact_color_000014,prospective,visual_counterfact_color,256,True,True,gray|irrelevant|counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_color_000014,prospective,visual_counterfact_color,432,True,True,gray|irrelevant|counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_color_000016,prospective,visual_counterfact_color,64,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000016,prospective,visual_counterfact_color,128,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000016,prospective,visual_counterfact_color,256,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000016,prospective,visual_counterfact_color,432,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000023,prospective,visual_counterfact_color,64,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000023,prospective,visual_counterfact_color,128,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000023,prospective,visual_counterfact_color,256,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000023,prospective,visual_counterfact_color,432,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000024,prospective,visual_counterfact_color,64,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000024,prospective,visual_counterfact_color,128,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000024,prospective,visual_counterfact_color,256,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000024,prospective,visual_counterfact_color,432,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000026,prospective,visual_counterfact_color,64,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000026,prospective,visual_counterfact_color,128,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000026,prospective,visual_counterfact_color,256,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000026,prospective,visual_counterfact_color,432,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000027,prospective,visual_counterfact_color,64,True,True,irrelevant|counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000027,prospective,visual_counterfact_color,128,True,True,irrelevant|counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000027,prospective,visual_counterfact_color,256,True,True,irrelevant|counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000027,prospective,visual_counterfact_color,432,True,True,irrelevant|counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000034,prospective,visual_counterfact_color,64,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000034,prospective,visual_counterfact_color,128,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000034,prospective,visual_counterfact_color,256,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000034,prospective,visual_counterfact_color,432,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000035,prospective,visual_counterfact_color,64,True,True,gray|irrelevant|counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000035,prospective,visual_counterfact_color,128,True,True,gray|irrelevant|counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000035,prospective,visual_counterfact_color,256,True,True,gray|irrelevant|counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000035,prospective,visual_counterfact_color,432,True,True,gray|irrelevant|counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000038,prospective,visual_counterfact_color,64,True,True,gray|irrelevant|counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000038,prospective,visual_counterfact_color,128,True,True,gray|irrelevant|counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000038,prospective,visual_counterfact_color,256,True,True,gray|irrelevant|counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000038,prospective,visual_counterfact_color,432,True,True,gray|irrelevant|counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000049,prospective,visual_counterfact_color,64,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000049,prospective,visual_counterfact_color,128,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000049,prospective,visual_counterfact_color,256,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000049,prospective,visual_counterfact_color,432,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000053,prospective,visual_counterfact_color,64,True,True,gray|counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000053,prospective,visual_counterfact_color,128,True,True,gray|counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_color_000053,prospective,visual_counterfact_color,256,True,True,gray|counterfactual,True,True,True,True,True,True,1111,64,True
